date,repo,user,role,hash
2022-04-06 20:25:54+00:00,mne-icalabel,adam2392,author,864d08b029499e26a8fb7595d3c5c5e11035f4b2
2022-04-06 20:38:42+00:00,mne-icalabel,adam2392,committer,0e2ed985ef04971e9285ab79a4bb2371e101bde2
2022-04-06 20:38:42+00:00,mne-icalabel,adam2392,author,0e2ed985ef04971e9285ab79a4bb2371e101bde2
2022-04-06 20:43:43+00:00,mne-icalabel,adam2392,author,7c38749398f36325d4af4f8ac7e5d9bce61f2d5f
2022-04-06 20:43:43+00:00,mne-icalabel,adam2392,committer,7c38749398f36325d4af4f8ac7e5d9bce61f2d5f
2022-04-06 20:52:26+00:00,mne-icalabel,adam2392,author,045d13ae68a7bb3aa3eee8fffb423f83c2f5e369
2022-04-06 20:53:28+00:00,mne-icalabel,adam2392,committer,12ce7e46ec08766f0d7c41e261745ad60608e708
2022-04-06 20:53:28+00:00,mne-icalabel,adam2392,author,12ce7e46ec08766f0d7c41e261745ad60608e708
2022-04-06 20:53:35+00:00,mne-icalabel,adam2392,author,a9620ad36f2cac240b7a7b7a1be418b7b08884ef
2022-04-06 20:53:35+00:00,mne-icalabel,adam2392,committer,a9620ad36f2cac240b7a7b7a1be418b7b08884ef
2022-04-06 20:54:57+00:00,mne-icalabel,adam2392,committer,487a84ea67908331dac0c0339ef4bb76088b2f82
2022-04-06 20:54:57+00:00,mne-icalabel,adam2392,author,487a84ea67908331dac0c0339ef4bb76088b2f82
2022-04-14 13:49:29+00:00,mne-python,alexrockhill,author,706dd3a36096e88a12b3bfb207e348c26fe8625c
2022-04-15 01:05:45+00:00,mne-icalabel,adam2392,author,ab77066ab6ed0cffb0a6a185f429a13d43ba23c1
2022-04-20 14:22:33+00:00,mne-icalabel,adam2392,author,6b9c6156960661e057e71be5b1bf2cca3d1ee721
2022-04-20 14:22:33+00:00,mne-icalabel,adam2392,committer,6b9c6156960661e057e71be5b1bf2cca3d1ee721
2022-04-20 17:41:20+00:00,mne-icalabel,adam2392,author,2588f1c658c632ef03f4cf569f3efc9965b7f9c1
2022-04-20 17:42:00+00:00,mne-icalabel,adam2392,committer,280028595ffc9611c16e8fe68c4ced2c1ee31dde
2022-04-20 17:42:00+00:00,mne-icalabel,adam2392,author,280028595ffc9611c16e8fe68c4ced2c1ee31dde
2022-04-20 17:56:55+00:00,mne-icalabel,adam2392,committer,86506691472fd9fe7d3a6bcc8097e99d607fbb10
2022-04-20 17:56:55+00:00,mne-icalabel,adam2392,author,86506691472fd9fe7d3a6bcc8097e99d607fbb10
2022-04-20 18:04:30+00:00,mne-icalabel,adam2392,committer,3697d67218c4cc7c7e43e0e39408e60bde2ff732
2022-04-20 18:04:30+00:00,mne-icalabel,adam2392,author,3697d67218c4cc7c7e43e0e39408e60bde2ff732
2022-04-20 18:33:14+00:00,mne-icalabel,adam2392,author,6bad7f17bea259248600264de437094203f57c51
2022-04-21 16:27:04+00:00,mne-python,alexrockhill,author,5adb55223e564575ac384dbc853d0daaa4e75d8e
2022-04-22 04:18:35+00:00,mne-python,alexrockhill,author,f523f24af64921cf3e49fee01f665ef36867e05a
2022-04-22 14:44:39+00:00,mne-python,alexrockhill,author,419b9e2d0825d4660b39200391ed1ad9b8e1b892
2022-04-23 12:18:46+00:00,mne-python,alexrockhill,author,aa4118655e70b57d99262aad70d4fe38ea6ecd63
2022-04-28 16:26:42+00:00,mne-icalabel,adam2392,co-author,c1eaedfad147bd1ac249a30c435f6e164c75e843
2022-04-28 16:26:42+00:00,mne-icalabel,adam2392,co-author,c1eaedfad147bd1ac249a30c435f6e164c75e843
2022-04-28 16:26:42+00:00,mne-icalabel,adam2392,co-author,c1eaedfad147bd1ac249a30c435f6e164c75e843
2022-04-28 20:36:50+00:00,mne-icalabel,adam2392,co-author,7bf7956878f06e10e5e516a13fa1d93190ee072c
2022-04-28 20:36:50+00:00,mne-icalabel,adam2392,author,7bf7956878f06e10e5e516a13fa1d93190ee072c
2022-04-29 16:31:06+00:00,mne-icalabel,adam2392,author,e416e1a11c2b93592aaaba7b290d1d140315adb3
2022-04-29 16:33:10+00:00,mne-icalabel,adam2392,committer,c12256c7cd5106d12dc99e02d3eace553cc79790
2022-04-29 16:33:10+00:00,mne-icalabel,adam2392,author,c12256c7cd5106d12dc99e02d3eace553cc79790
2022-04-29 16:34:42+00:00,mne-icalabel,adam2392,committer,a1918840f53adc9d42bc7f438838cc51edd71614
2022-04-29 16:34:42+00:00,mne-icalabel,adam2392,author,a1918840f53adc9d42bc7f438838cc51edd71614
2022-04-29 16:37:50+00:00,mne-icalabel,adam2392,committer,24e190f5efc1ff7b4b6499b49364bdf3e321ca07
2022-04-29 16:37:50+00:00,mne-icalabel,adam2392,author,24e190f5efc1ff7b4b6499b49364bdf3e321ca07
2022-04-29 23:24:18+00:00,mne-icalabel,adam2392,author,cbfe2f2f092b2268dc477d73f941debcb82dec9d
2022-04-30 09:02:28+00:00,mne-python,alexrockhill,author,a6a67de8ca8a57c5aefaa13fd233e0958c81c26f
2022-04-30 15:53:53+00:00,mne-icalabel,adam2392,co-author,74d61860fc8bc6e6b2c946ed4c4bc9aeaf2a1106
2022-04-30 16:18:01+00:00,mne-icalabel,adam2392,author,0c4cf0ad749f13497f1abb5c3ec9a577388de11c
2022-04-30 20:11:15+00:00,mne-qt-browser,marsipu,author,4dc476b7a450ba1b60b687aba3b168c2b1ede5ca
2022-04-30 20:11:15+00:00,mne-qt-browser,marsipu,committer,4dc476b7a450ba1b60b687aba3b168c2b1ede5ca
2022-04-30 20:28:49+00:00,mne-qt-browser,marsipu,author,e9f817526617fe93cbe2379a86319bdef1070310
2022-04-30 20:28:49+00:00,mne-qt-browser,marsipu,committer,e9f817526617fe93cbe2379a86319bdef1070310
2022-05-01 18:44:20+00:00,mne-icalabel,adam2392,co-author,9a30e79a11b23898c96c03623019e11ee2c34eef
2022-05-02 22:35:55+00:00,mne-icalabel,adam2392,author,0a7939a9fbd6ad1689cf3da6b8677d721631f2a5
2022-05-02 22:49:09+00:00,mne-icalabel,adam2392,committer,f70160ddffe4e622daa4fa1ef890cd05469de23d
2022-05-02 22:49:09+00:00,mne-icalabel,adam2392,author,f70160ddffe4e622daa4fa1ef890cd05469de23d
2022-05-02 22:49:12+00:00,mne-icalabel,adam2392,committer,e34b8f83c7ce7afbe7309f0ad843451e3e16f4bc
2022-05-02 22:49:12+00:00,mne-icalabel,adam2392,author,e34b8f83c7ce7afbe7309f0ad843451e3e16f4bc
2022-05-02 22:59:14+00:00,mne-icalabel,adam2392,author,5baf534414028cef2cc73dd52199dc75f009f8a0
2022-05-02 22:59:14+00:00,mne-icalabel,adam2392,committer,5baf534414028cef2cc73dd52199dc75f009f8a0
2022-05-03 01:34:00+00:00,mne-icalabel,adam2392,committer,0ba43d128d036d2cf64123858d42a7d71ab3e118
2022-05-03 01:34:00+00:00,mne-icalabel,adam2392,author,0ba43d128d036d2cf64123858d42a7d71ab3e118
2022-05-03 01:34:03+00:00,mne-icalabel,adam2392,committer,0d4eb60c7ccbc3a26b0634e81807c0c52cfdfae6
2022-05-03 01:34:03+00:00,mne-icalabel,adam2392,author,0d4eb60c7ccbc3a26b0634e81807c0c52cfdfae6
2022-05-03 01:34:48+00:00,mne-icalabel,adam2392,committer,04aabe06a67df3d226da225c602b4204a200b183
2022-05-03 01:34:48+00:00,mne-icalabel,adam2392,author,04aabe06a67df3d226da225c602b4204a200b183
2022-05-03 01:44:06+00:00,mne-icalabel,adam2392,committer,3b8a34f54a8eab56a9414979b8bbca4c565e5cd5
2022-05-03 01:44:06+00:00,mne-icalabel,adam2392,author,3b8a34f54a8eab56a9414979b8bbca4c565e5cd5
2022-05-03 02:03:38+00:00,mne-icalabel,adam2392,author,83a4608ae37d17bf4af52e414ceb2fa2435dedbc
2022-05-03 02:03:38+00:00,mne-icalabel,adam2392,committer,83a4608ae37d17bf4af52e414ceb2fa2435dedbc
2022-05-03 12:13:05+00:00,mne-python,alexrockhill,author,a5d91041d787fcd2ba58330a4ccde360cf543b7f
2022-05-03 19:49:20+00:00,mne-icalabel,adam2392,author,28a9c5520d50d2a0f4f8723430923a1ca44bcbac
2022-05-03 19:54:49+00:00,mne-icalabel,adam2392,author,d29da640990f90ea8eab09395c9a8e7baf388103
2022-05-03 19:54:49+00:00,mne-icalabel,adam2392,committer,d29da640990f90ea8eab09395c9a8e7baf388103
2022-05-03 20:01:11+00:00,mne-icalabel,adam2392,author,da1a0b92556b9119b5b2c365e48dd78c525bc5d7
2022-05-03 20:01:11+00:00,mne-icalabel,adam2392,committer,da1a0b92556b9119b5b2c365e48dd78c525bc5d7
2022-05-03 20:10:25+00:00,mne-icalabel,adam2392,committer,78981bff7301b3a12e71460fd79267c9fe034fd7
2022-05-03 20:10:25+00:00,mne-icalabel,adam2392,author,78981bff7301b3a12e71460fd79267c9fe034fd7
2022-05-03 20:13:23+00:00,mne-icalabel,adam2392,author,31dc511d31c86758f25e765b0b2f68157210a26b
2022-05-03 20:13:23+00:00,mne-icalabel,adam2392,committer,31dc511d31c86758f25e765b0b2f68157210a26b
2022-05-04 08:07:59+00:00,mne-python,alexrockhill,author,4349f6d9805c43e1034b09742668a952fdff40ec
2022-05-04 15:52:20+00:00,mne-icalabel,adam2392,author,d3ba4d6935d89ff1b08f82a741c0b7767a5e9d62
2022-05-08 20:52:53+00:00,mne-icalabel,adam2392,author,71b8e9737ebcde0283941773d79f27d889b70a81
2022-05-09 15:01:34+00:00,mne-connectivity,adam2392,author,d97f0ff450d3a486192b6103e04f53665e2c90b8
2022-05-09 19:20:16+00:00,mne-python,adam2392,author,439e598ccb30019e81ebe8fc7885c8b5e57dff02
2022-05-10 06:26:26+00:00,mne-python,alexrockhill,author,65547f9712f3cf029e9aa7eeb9372596edbf7fe9
2022-05-10 19:42:46+00:00,mne-icalabel,adam2392,author,45bb651ab919c679f23debb85adf23fb8849a58f
2022-05-10 20:01:26+00:00,mne-icalabel,adam2392,author,68a7d19b565ca567c9f03ccf86ea0bc33570a6cb
2022-05-11 16:35:08+00:00,mne-icalabel,adam2392,co-author,dde09c0344fe843cf1b0afa568274a3896d15167
2022-05-11 20:02:11+00:00,mne-python,alexrockhill,author,be56457160097ba8826e2a0c8e66c5b4073bea05
2022-05-12 13:30:51+00:00,mne-python,alexrockhill,author,3f7388a888eb473d79b3729ae75b5d2e403c7778
2022-05-12 14:54:35+00:00,mne-icalabel,adam2392,author,cec49212ac5d7e07ffbdaee55396bb4e2868a2c3
2022-05-12 15:21:10+00:00,mne-qt-browser,marsipu,author,392a77e698eb760b6bea671fdefe3c8ce8af8a80
2022-05-12 15:21:47+00:00,mne-qt-browser,marsipu,author,7d4f2bc4c77747da420359cc6d60d7a8e2f4f041
2022-05-12 15:22:01+00:00,mne-qt-browser,marsipu,author,8b541b76d402156103c955079e08aa166c1507b1
2022-05-12 16:36:32+00:00,mne-qt-browser,marsipu,author,c59396def4c9e056c6f0c44b03d59f285844b6d8
2022-05-12 16:39:07+00:00,mne-qt-browser,marsipu,author,6b67dd5af1ef0e39590ffacfbd4dffd8bd7d273d
2022-05-16 13:42:58+00:00,mne-bids,dominikwelke,author,772984d330f8c908fadaa5387c69644cbc660433
2022-05-17 15:48:17+00:00,mne-python,marsipu,author,0d3232195d3d531b53c095eda7a9907cbfbc4c30
2022-05-17 17:55:19+00:00,mne-python,HanBnrd,author,575193c1b189733071a0623bf436c08daeab671c
2022-05-23 10:04:26+00:00,mne-python,alexrockhill,author,2dbebc005f7498a06d5b1d7b64de5b3cb07b1430
2022-05-23 19:57:16+00:00,mne-python,alexrockhill,author,a62f9a4d6fffa7c7c84817d4fde988f7930eace1
2022-05-23 22:11:10+00:00,mne-icalabel,adam2392,author,530eda825c946990f75628357a8b19c4e962d3a1
2022-05-24 20:18:06+00:00,mne-icalabel,adam2392,author,7737517856842bd13043dcd405dc4349f0684923
2022-05-24 20:18:06+00:00,mne-icalabel,adam2392,committer,7737517856842bd13043dcd405dc4349f0684923
2022-05-26 13:06:14+00:00,mne-icalabel,adam2392,author,7202a3d67fc7c368521ab26cd7298b9824ad9eca
2022-05-26 16:04:20+00:00,mne-python,scott-huberty,author,368c7fcee60a55d76d26c6d77bfec08b4cad658b
2022-05-30 21:27:58+00:00,mne-icalabel,adam2392,author,ecc6a917e9540acdaf148845a145c882fcfc3b26
2022-05-30 21:27:58+00:00,mne-icalabel,adam2392,committer,ecc6a917e9540acdaf148845a145c882fcfc3b26
2022-06-01 10:29:09+00:00,mne-bids,dominikwelke,author,6fe53305f75f017eb2b7aab66969c7d0cc0cbc59
2022-06-01 15:19:03+00:00,mne-python,alexrockhill,author,6c15f996b53996534ebbcc0ef8d5fc8ec27d825e
2022-06-14 18:10:20+00:00,mne-connectivity,adam2392,co-author,da92606b2371835de9197b07bc617c3c544808bb
2022-06-15 18:32:01+00:00,mne-python,alexrockhill,author,5fb84d6b9ffd7d9d29714795da89cb8be23828b7
2022-06-17 19:12:26+00:00,mne-python,alexrockhill,author,428fc90675442acee259a485d818d5b1d671359d
2022-06-18 11:07:53+00:00,mne-qt-browser,marsipu,author,d9c23703658abfc56113cdaff8470952bf3100b1
2022-06-22 14:38:55+00:00,mne-python,alexrockhill,author,5e7e35ad0c50fb0de42872e2743c4fae2e511d90
2022-06-24 14:08:49+00:00,mne-python,alexrockhill,author,db6c8221efeb4d7de881c937012dca8ff9fcf2f8
2022-06-24 21:54:48+00:00,mne-python,alexrockhill,author,89b6357edb0dfed9a56f83e43815a42700e6cd3c
2022-06-24 21:59:45+00:00,mne-python,alexrockhill,author,3ff8e9aced24d0e62e4a17348aa940b749500e9d
2022-06-24 22:21:52+00:00,mne-python,alexrockhill,author,da02a256423404a81929d6de278bc63d3192a280
2022-06-27 10:53:16+00:00,mne-python,dominikwelke,author,c5e14281bfef445c245bd54633c48456427ef0b7
2022-06-27 10:53:51+00:00,mne-python,kimcoco,author,ff40ce33418a786b23b534a6cfcb44cca5f6b105
2022-06-27 11:27:10+00:00,mne-python,CarinaFo,author,23a8da684a4debe87b8de99dda6fba399ac22063
2022-06-27 18:16:33+00:00,mne-python,scott-huberty,author,e8b76b94dee4176ceb48e72bd284b5fb3db5c837
2022-06-28 07:24:17+00:00,mne-python,adelinefecker,author,c72cdaf002b5ecae75cc5f525e224bcac153acba
2022-06-28 19:06:53+00:00,mne-python,CarinaFo,author,486519911d25ad2cc34c9bf6ad7c0a38e7f8aabd
2022-06-28 19:44:35+00:00,mne-python,ashdrew,author,7f11a236a54e2175c6e871a88d69803e3281b99a
2022-06-28 20:26:09+00:00,mne-python,ashdrew,author,7cb4523eacd6bdc054721570de70ecfcfa38a42d
2022-06-29 06:00:16+00:00,mne-python,ashdrew,author,2ac8b164dc5dd7ddfdd5b82a7c013eba4672cb61
2022-06-29 07:06:17+00:00,mne-python,ashdrew,author,1ae1c28c42496c4465494b46aa69eec2313eb3f5
2022-06-29 13:09:33+00:00,mne-python,dominikwelke,author,c5e683eac98803c6ba7bdbb8af439a2766f86a94
2022-06-29 17:12:25+00:00,mne-python,CarinaFo,author,6eaca414e4b3dc89f64a2e5287ff9d6d8eb1ceb0
2022-06-29 21:51:24+00:00,mne-python,ashdrew,author,4b612d2e6411e64e27d6d9522c651e0d90bf1b8d
2022-06-29 21:52:17+00:00,mne-python,ashdrew,author,3426356b3ec34787c2ac478dff1302cabfe7df99
2022-06-30 07:27:18+00:00,mne-python,ashdrew,author,b0a415d83d90e365e8a60483a0885b3b7ad3609b
2022-06-30 07:28:17+00:00,mne-python,ashdrew,author,f0948f862c82159781ce822b2bd7614298f924be
2022-06-30 13:23:14+00:00,mne-icalabel,adam2392,author,d42e9d3191661969c35b465812bf0bf728754350
2022-06-30 13:23:14+00:00,mne-icalabel,adam2392,committer,d42e9d3191661969c35b465812bf0bf728754350
2022-06-30 13:32:32+00:00,mne-icalabel,adam2392,committer,15679f1adf9a8c39d3fc208e907f4f3b02a24462
2022-06-30 13:32:32+00:00,mne-icalabel,adam2392,author,15679f1adf9a8c39d3fc208e907f4f3b02a24462
2022-06-30 13:33:28+00:00,mne-python,ashdrew,author,5c5c7bad9eee72758567ec65306b5793d0640be8
2022-06-30 15:25:53+00:00,mne-python,dominikwelke,author,386d4cf56551a248637c5291d5b1568dbcd26d1e
2022-07-01 20:30:43+00:00,mne-python,ashdrew,author,3c23f13c0262118d075de0719248409bdc838982
2022-07-05 15:11:51+00:00,mne-python,ashdrew,author,3b2e6c914dbb820fec74cd1f4aca6e29e7e5c558
2022-07-05 15:12:16+00:00,mne-python,ashdrew,author,fdcfac7cf2b2620a8b16af595a31ada1bc0b0592
2022-07-05 16:42:37+00:00,mne-python,HamidMandi,author,5b582a19bf79164bd86f297e467e3b1117a2a4eb
2022-07-05 16:54:58+00:00,mne-python,dominikwelke,co-author,6c43b2d398780e2e69ea2f5b2e3db6b59135825c
2022-07-05 16:54:58+00:00,mne-python,ashdrew,author,6c43b2d398780e2e69ea2f5b2e3db6b59135825c
2022-07-06 07:21:08+00:00,mne-qt-browser,marsipu,author,2630213caef5a73fc2453fb816c00d1222442591
2022-07-13 12:52:15+00:00,mne-python,alexrockhill,author,c6d26627a3b0a8ceae33a2f1e59f81207e4d4456
2022-07-19 21:31:26+00:00,mne-python,adam2392,author,e8ded9719de7425c8d6752d2942a6ecba20fd0fc
2022-07-21 14:26:11+00:00,mne-python,alexrockhill,author,80c3596228287c5577be6b921f25c426edef2aec
2022-07-21 18:34:25+00:00,mne-python,scott-huberty,author,21c61576c2dce056a40946af0820d56e2259ec5f
2022-07-21 19:23:46+00:00,mne-python,ashdrew,author,4d388dea2a305dc7ca97a1b556c81a4437e8732d
2022-07-21 21:18:29+00:00,mne-icalabel,adam2392,co-author,239f8d3b1bec4fa43f49a334d46d06b513dc56c0
2022-07-27 15:09:28+00:00,mne-python,alexrockhill,author,23f37cdaf1b5e2b2b8d0e7c38de2b0483b38673d
2022-07-27 17:22:27+00:00,mne-python,scott-huberty,author,b4c44312da300c79578f9bfb953ee5a0b597d6c4
2022-07-27 18:59:53+00:00,mne-python,CarinaFo,author,e579fdb81d7d0ca30e7821cd61ea52ec6189e388
2022-07-28 19:02:05+00:00,mne-python,alexrockhill,author,f2ea6807c86d265c3828c94fb9c052324dbca49c
2022-07-29 17:55:54+00:00,mne-icalabel,adam2392,author,2ddc0634e47fb1df71713c1c0ef385cecc8e4d12
2022-07-30 08:12:43+00:00,mne-bids,scott-huberty,author,fc28eaeee7f124f141a048fef5bf9badca37b9a1
2022-07-31 20:58:57+00:00,mne-icalabel,adam2392,co-author,2bfbf4fd7d8fa59d52425710bbbb22117ef1d55e
2022-07-31 21:02:41+00:00,mne-icalabel,adam2392,co-author,c0ddd1e917b8e879f57840233f396c165de94931
2022-08-02 14:28:34+00:00,mne-python,alexrockhill,author,d3fb79553783d4dd4637f946e721a006547c07d4
2022-08-02 19:37:44+00:00,mne-python,alexrockhill,author,64dff6189215cbead61db81d6e6de811a05633e3
2022-08-03 04:07:52+00:00,mne-icalabel,adam2392,author,f740a593bdcbb1c0d390216270be6af2faf522fc
2022-08-04 14:30:11+00:00,mne-bids,adam2392,author,be6bd627e90dd53e04b734be0f1aa985e34bb53f
2022-08-04 17:39:57+00:00,mne-python,alexrockhill,author,4c219c20a2ce07cde7dc26875200eeb6d7abeffb
2022-08-05 09:55:15+00:00,mne-icalabel,adam2392,co-author,a5cdd8f963861ae00f7fce1675404924c0ecbcb9
2022-08-05 13:52:29+00:00,mne-icalabel,adam2392,author,96bac008a7b2c3ad12336ece6dfc3dc22332ce6a
2022-08-05 13:57:34+00:00,mne-icalabel,adam2392,committer,76682eead009f789dd1db64ae7c50c467e21fe0a
2022-08-05 13:57:34+00:00,mne-icalabel,adam2392,author,76682eead009f789dd1db64ae7c50c467e21fe0a
2022-08-05 14:07:39+00:00,mne-icalabel,adam2392,committer,c5e5ead63f371eeadc5be73b23b79ede47a68a08
2022-08-05 14:07:39+00:00,mne-icalabel,adam2392,author,c5e5ead63f371eeadc5be73b23b79ede47a68a08
2022-08-05 14:57:05+00:00,mne-icalabel,adam2392,author,a09dddc7e5133b452e31d30c6ca6ac3ca10f4690
2022-08-05 14:57:05+00:00,mne-icalabel,adam2392,committer,a09dddc7e5133b452e31d30c6ca6ac3ca10f4690
2022-08-07 17:06:30+00:00,mne-icalabel,adam2392,committer,235ff7eef0184775c79a09ee9a83df8554b3b2cb
2022-08-07 17:06:30+00:00,mne-icalabel,adam2392,author,235ff7eef0184775c79a09ee9a83df8554b3b2cb
2022-08-07 17:08:15+00:00,mne-icalabel,adam2392,committer,07beb68637dd9c0e962492f87a8f8fe8d8857023
2022-08-07 17:08:15+00:00,mne-icalabel,adam2392,author,07beb68637dd9c0e962492f87a8f8fe8d8857023
2022-08-08 19:00:37+00:00,mne-python,alexrockhill,author,8baaa7675ea34d3b98dd2875ad8b5efaf6d44d16
2022-08-10 15:16:19+00:00,mne-icalabel,adam2392,author,c442c2304d8c4daff1b84d896b534687440d517b
2022-08-11 01:33:47+00:00,mne-icalabel,adam2392,author,145028831f4b7c41d9c3f0aaf4b2d338d07dba9c
2022-08-11 01:39:04+00:00,mne-icalabel,adam2392,author,a8b3fd1d8daba2cae83b7fc43bd61b1396f83cd7
2022-08-11 01:39:04+00:00,mne-icalabel,adam2392,committer,a8b3fd1d8daba2cae83b7fc43bd61b1396f83cd7
2022-08-11 01:43:26+00:00,mne-icalabel,adam2392,author,f55c1bf4c7bc4fb1b337694294c9bf2ad3152e82
2022-08-11 01:43:26+00:00,mne-icalabel,adam2392,committer,f55c1bf4c7bc4fb1b337694294c9bf2ad3152e82
2022-08-11 15:11:18+00:00,mne-icalabel,adam2392,author,6db1090556dd04798077d6d9ccf0960608e10cd3
2022-08-11 15:11:18+00:00,mne-icalabel,adam2392,committer,6db1090556dd04798077d6d9ccf0960608e10cd3
2022-08-11 15:12:55+00:00,mne-icalabel,adam2392,committer,ee03cbd894d4ef1f1e0461ef192459452101bd53
2022-08-11 15:12:55+00:00,mne-icalabel,adam2392,author,ee03cbd894d4ef1f1e0461ef192459452101bd53
2022-08-11 15:18:31+00:00,mne-icalabel,adam2392,author,3095c442a5eca2ba03ccd1f8902c49f035061751
2022-08-11 15:18:31+00:00,mne-icalabel,adam2392,committer,3095c442a5eca2ba03ccd1f8902c49f035061751
2022-08-11 15:21:23+00:00,mne-icalabel,adam2392,author,862c72994c00df6e0572d732175177c5f91fabd0
2022-08-11 15:21:23+00:00,mne-icalabel,adam2392,committer,862c72994c00df6e0572d732175177c5f91fabd0
2022-08-14 15:28:13+00:00,mne-qt-browser,marsipu,author,3a5b744fa096f37f5b55bb4f0119efac8240b602
2022-08-14 16:08:14+00:00,mne-qt-browser,marsipu,author,1096265ba063383a509725f366e564663f0c39b8
2022-08-15 16:24:04+00:00,mne-python,alexrockhill,author,711da1d40783c8f37cea85e0b338c5e08e5dad93
2022-08-16 01:26:01+00:00,mne-python,alexrockhill,author,530988c7475f9a60cfa137972b8523180aaa3c0f
2022-08-17 20:55:13+00:00,mne-python,alexrockhill,author,7d80664de0ebefcee5532864565bb49cfae27cc2
2022-08-21 18:13:14+00:00,mne-icalabel,adam2392,author,76da68476f57982ebb4b01048d8b6ca48fc7295e
2022-08-22 18:28:18+00:00,mne-icalabel,adam2392,author,aa198c4dca3c74436bbdb5eb5a45d7afa94e11b7
2022-08-23 14:40:24+00:00,mne-icalabel,adam2392,committer,0ffd5eb6904ccfd5227f04f15f80b87282ef19f8
2022-08-23 14:40:24+00:00,mne-icalabel,adam2392,author,0ffd5eb6904ccfd5227f04f15f80b87282ef19f8
2022-08-23 14:57:30+00:00,mne-icalabel,adam2392,author,06cb40587c4b1a066e97fd2d617c626f0a8b67d5
2022-08-23 15:49:31+00:00,mne-icalabel,adam2392,author,88e5f7b76ffc1163a6ee02d96738669c8b5f3c57
2022-08-23 15:55:42+00:00,mne-icalabel,adam2392,committer,97f2438c4221bab050ba9357e18b8980e2987391
2022-08-23 15:55:42+00:00,mne-icalabel,adam2392,author,97f2438c4221bab050ba9357e18b8980e2987391
2022-08-23 17:14:36+00:00,mne-python,alexrockhill,author,11696d018595e934bf98080f08d1ddeb704e1c4d
2022-08-27 09:04:54+00:00,mne-qt-browser,marsipu,author,57b11485f1df91e0ea41e57646283b0b8aa461d2
2022-08-27 13:36:54+00:00,mne-qt-browser,marsipu,author,77d8d732514d9179d269659de787cef25b298bd9
2022-08-27 14:04:44+00:00,mne-qt-browser,marsipu,author,1323fad0785d0becb097521a27c73d1c8ca5651b
2022-08-29 15:05:09+00:00,mne-python,alexrockhill,author,0faabfb093ebf4e03d8b6cbdb0b9418eeb090ff1
2022-08-29 17:13:53+00:00,mne-python,alexrockhill,author,2d183aade4f482ca39516edb6569b9ca450b8665
2022-08-31 20:36:45+00:00,mne-icalabel,adam2392,author,34a896effe0851da1b5fd6b6c30e7cf9c792e3db
2022-09-03 09:10:55+00:00,mne-python,alexrockhill,author,4310c92b85fa7dcc77ffe322501037e5ad82372d
2022-09-07 19:09:53+00:00,mne-connectivity,adam2392,author,7df2145b12fe48421283e5ff2a96262ec25cc6e6
2022-09-08 16:45:14+00:00,mne-python,eort,author,2c356d6a4cb4fa33e6d1350fc9ec76446cc9162e
2022-09-15 17:21:01+00:00,mne-python,eort,author,58a4b337697168020f8d72bdde3265897d4af61b
2022-09-17 14:26:38+00:00,mne-python,eort,author,8ea5400fe42cb6c91ab3755ccd909f146f679294
2022-09-23 04:37:19+00:00,mne-python,alexrockhill,author,a40ce20e12c7fb84315172bd6a9e44915a9f811b
2022-09-28 17:09:45+00:00,mne-bids,eort,author,22cbd10f093ef1188cbd5450afd64ad8d1769c20
2022-10-05 22:29:15+00:00,mne-connectivity,adam2392,author,b8d566bd38192e110a59ad6ef7a028d700477534
2022-10-05 22:29:15+00:00,mne-connectivity,adam2392,committer,b8d566bd38192e110a59ad6ef7a028d700477534
2022-10-05 22:36:52+00:00,mne-connectivity,adam2392,committer,b0d787e6fa70637c5617b76ba947a1ffa1e8278a
2022-10-05 22:36:52+00:00,mne-connectivity,adam2392,author,b0d787e6fa70637c5617b76ba947a1ffa1e8278a
2022-10-05 22:41:01+00:00,mne-connectivity,adam2392,committer,5b5f088aedd37cca952674d98ed3ea88a2742629
2022-10-05 22:41:01+00:00,mne-connectivity,adam2392,author,5b5f088aedd37cca952674d98ed3ea88a2742629
2022-10-05 22:41:34+00:00,mne-connectivity,adam2392,author,53b6b162ee0e04d24e7014d750eadd2fe27df21d
2022-10-05 22:41:34+00:00,mne-connectivity,adam2392,committer,53b6b162ee0e04d24e7014d750eadd2fe27df21d
2022-10-15 18:25:03+00:00,mne-python,alexrockhill,author,fcfb565bdf253ca2a20e1c43d622752160def656
2022-10-19 20:23:22+00:00,mne-icalabel,adam2392,co-author,554717e17107dc0e5cdc15942b6343a4c6be4172
2022-10-19 20:23:22+00:00,mne-icalabel,adam2392,co-author,554717e17107dc0e5cdc15942b6343a4c6be4172
2022-10-24 09:37:05+00:00,mne-python,alexrockhill,author,45d87fb0e5c34156c9568e04cd6ceef81140bed4
2022-11-15 05:24:08+00:00,mne-python,alexrockhill,author,aeeb111f8555b49460583a34c573437358c1cb9f
2022-11-18 17:37:49+00:00,mne-python,timonmerk,author,ad4c99cdca4b71026568e474118f6b18054addc6
2022-11-25 18:10:20+00:00,mne-connectivity,adam2392,co-author,e0c96373102537c6f1b876677c268c1d8e9418ec
2022-11-30 20:18:20+00:00,mne-python,eioe,co-author,275a9879a058cc5b9eb48a39c46c6ec1d18b6248
2022-12-02 01:32:16+00:00,mne-python,alexrockhill,author,2d1babfeef86f6294d5f7a981026f13489dd3e0b
2022-12-02 12:20:57+00:00,mne-python,alexrockhill,author,d7bcdd526fd64680107dc98e5871fe128ec33079
